WHAM	LUMPY	GS	type	length
FALSE	FALSE	TRUE	DUP	2320
FALSE	FALSE	TRUE	DEL	-1276
FALSE	FALSE	TRUE	DUP	2387
FALSE	FALSE	TRUE	DUP	20373
FALSE	FALSE	TRUE	DUP	48235
FALSE	FALSE	TRUE	DUP	51363
FALSE	FALSE	TRUE	DEL	-2240
FALSE	FALSE	TRUE	DEL	-1599
FALSE	FALSE	TRUE	MIXED	1084
FALSE	FALSE	TRUE	DEL	-999
FALSE	FALSE	TRUE	MIXED	1205
FALSE	FALSE	TRUE	DUP	2632
FALSE	FALSE	TRUE	MIXED	2460
TRUE	FALSE	FALSE	DEL	-33
FALSE	FALSE	TRUE	MIXED	1062
FALSE	FALSE	TRUE	MIXED	3229
FALSE	FALSE	TRUE	MIXED	6035
TRUE	TRUE	FALSE	DEL	-62
FALSE	FALSE	TRUE	DEL	-1499
FALSE	FALSE	TRUE	DEL	-14912
FALSE	FALSE	TRUE	MIXED	1599
FALSE	FALSE	TRUE	DEL	-27650
FALSE	FALSE	TRUE	DEL	-8309
TRUE	FALSE	FALSE	INV	57
FALSE	FALSE	TRUE	DEL	-16553
FALSE	FALSE	TRUE	DEL	-999
FALSE	FALSE	TRUE	MIXED	1899
FALSE	FALSE	TRUE	DUP	7970
FALSE	FALSE	TRUE	DEL	-2249
FALSE	FALSE	TRUE	DEL	-1449
FALSE	FALSE	TRUE	DEL	-2099
FALSE	FALSE	TRUE	DUP	10244
FALSE	FALSE	TRUE	MIXED	2299
FALSE	FALSE	TRUE	MIXED	1299
FALSE	FALSE	TRUE	MIXED	1399
TRUE	TRUE	FALSE	DEL	-785
FALSE	TRUE	FALSE	DUP	828
FALSE	FALSE	TRUE	DUP	3124
TRUE	FALSE	FALSE	DUP	28
TRUE	FALSE	FALSE	DEL	-20
FALSE	FALSE	TRUE	MIXED	2023
FALSE	TRUE	FALSE	DEL	-339
TRUE	FALSE	FALSE	DEL	-2045
TRUE	FALSE	FALSE	DUP	31
FALSE	TRUE	FALSE	DEL	-1504
FALSE	TRUE	FALSE	DEL	-849
TRUE	TRUE	FALSE	DEL	-480
FALSE	FALSE	TRUE	MIXED	3699
FALSE	FALSE	TRUE	MIXED	1099
FALSE	FALSE	TRUE	DEL	-3399
FALSE	FALSE	TRUE	DEL	-3345
FALSE	FALSE	TRUE	DEL	-1249
TRUE	FALSE	FALSE	DEL	-36
FALSE	FALSE	TRUE	DEL	-1999
FALSE	FALSE	TRUE	MIXED	2280
FALSE	FALSE	TRUE	DEL	-3602
TRUE	TRUE	FALSE	DUP	182
FALSE	FALSE	TRUE	DEL	-1199
TRUE	FALSE	FALSE	DEL	-29
TRUE	FALSE	FALSE	INV	91
FALSE	FALSE	TRUE	MIXED	2599
FALSE	TRUE	FALSE	DUP	162
FALSE	FALSE	TRUE	MIXED	14111
FALSE	FALSE	TRUE	MIXED	1099
FALSE	FALSE	TRUE	DEL	-3983
FALSE	FALSE	TRUE	DEL	-1553
FALSE	FALSE	TRUE	MIXED	1499
FALSE	FALSE	TRUE	DUP	5948
FALSE	FALSE	TRUE	MIXED	1199
TRUE	TRUE	FALSE	DEL	-310
FALSE	FALSE	TRUE	DEL	-1299
TRUE	TRUE	FALSE	DEL	-41
TRUE	FALSE	FALSE	DEL	-32
TRUE	TRUE	FALSE	DEL	-308
TRUE	TRUE	FALSE	DUP	314
FALSE	FALSE	TRUE	MIXED	1271
TRUE	TRUE	FALSE	DEL	-321
FALSE	FALSE	TRUE	MIXED	999
FALSE	FALSE	TRUE	MIXED	1134
FALSE	FALSE	TRUE	DEL	-1421
FALSE	FALSE	TRUE	DUP	2218
TRUE	FALSE	FALSE	DEL	-24
FALSE	FALSE	TRUE	MIXED	1749
FALSE	FALSE	TRUE	DEL	-1749
TRUE	TRUE	FALSE	DEL	-312
FALSE	FALSE	TRUE	DEL	-13668
FALSE	FALSE	TRUE	DEL	-1799
FALSE	FALSE	TRUE	DUP	14957
TRUE	TRUE	FALSE	DEL	-909
FALSE	FALSE	TRUE	MIXED	1177
FALSE	FALSE	TRUE	DEL	-8807
FALSE	FALSE	TRUE	DEL	-1099
FALSE	FALSE	TRUE	DEL	-4999
FALSE	TRUE	FALSE	DEL	-412
FALSE	FALSE	TRUE	MIXED	1095
TRUE	TRUE	FALSE	DEL	-126
FALSE	FALSE	TRUE	MIXED	8611
FALSE	FALSE	TRUE	MIXED	1259
FALSE	FALSE	TRUE	DEL	-1999
FALSE	FALSE	TRUE	DEL	-999
FALSE	FALSE	TRUE	DEL	-1005
FALSE	FALSE	TRUE	MIXED	4332
FALSE	FALSE	TRUE	MIXED	1199
FALSE	FALSE	TRUE	MIXED	1398
FALSE	FALSE	TRUE	DEL	-7096
TRUE	FALSE	FALSE	DUP	27
FALSE	FALSE	TRUE	DEL	-1866
TRUE	FALSE	FALSE	DEL	-6
TRUE	TRUE	FALSE	DEL	-838
FALSE	FALSE	TRUE	MIXED	6152
FALSE	FALSE	TRUE	DEL	-1331
TRUE	TRUE	FALSE	DEL	-333
FALSE	FALSE	TRUE	DEL	-1402
FALSE	FALSE	TRUE	MIXED	2409
TRUE	FALSE	FALSE	DEL	-19
FALSE	FALSE	TRUE	MIXED	999
TRUE	TRUE	FALSE	DEL	-323
FALSE	FALSE	TRUE	DEL	-1321
FALSE	FALSE	TRUE	DEL	-4471
FALSE	FALSE	TRUE	DEL	-1199
TRUE	FALSE	FALSE	DUP	57
FALSE	TRUE	FALSE	DEL	-658
TRUE	FALSE	FALSE	DEL	-36
FALSE	FALSE	TRUE	DEL	-1649
FALSE	FALSE	TRUE	DEL	-1239
TRUE	FALSE	FALSE	DEL	-24
TRUE	FALSE	FALSE	DEL	-45
FALSE	FALSE	TRUE	DEL	-12852
FALSE	FALSE	TRUE	DEL	-4993
TRUE	TRUE	FALSE	DEL	-98
TRUE	FALSE	FALSE	DUP	45
TRUE	FALSE	FALSE	DEL	-28
TRUE	FALSE	FALSE	DEL	-9
FALSE	FALSE	TRUE	MIXED	3596
TRUE	TRUE	FALSE	DEL	-361
FALSE	FALSE	TRUE	DEL	-13717
TRUE	FALSE	FALSE	DEL	-3
FALSE	FALSE	TRUE	DUP	4299
TRUE	FALSE	FALSE	DUP	89
TRUE	TRUE	FALSE	DEL	-254
FALSE	FALSE	TRUE	DEL	-1320
FALSE	FALSE	TRUE	DEL	-2043
TRUE	TRUE	FALSE	DEL	-6079
FALSE	FALSE	TRUE	DEL	-2999
TRUE	FALSE	FALSE	DEL	-23
TRUE	TRUE	FALSE	DEL	-328
FALSE	FALSE	TRUE	DEL	-1899
TRUE	FALSE	FALSE	DEL	-32
TRUE	FALSE	FALSE	DEL	-24
FALSE	FALSE	TRUE	MIXED	1699
TRUE	TRUE	FALSE	DEL	-314
TRUE	FALSE	FALSE	DEL	-30
FALSE	FALSE	TRUE	MIXED	999
FALSE	FALSE	TRUE	DEL	-3424
FALSE	FALSE	TRUE	DEL	-1099
FALSE	FALSE	TRUE	DEL	-5373
TRUE	FALSE	FALSE	DEL	-26
FALSE	TRUE	FALSE	DEL	-826
FALSE	FALSE	TRUE	DEL	-1199
TRUE	TRUE	FALSE	DUP	147
TRUE	FALSE	FALSE	DUP	47
FALSE	FALSE	TRUE	DEL	-1499
FALSE	FALSE	TRUE	DEL	-999
TRUE	FALSE	FALSE	DUP	36
FALSE	FALSE	TRUE	MIXED	1599
TRUE	TRUE	FALSE	DEL	-307
TRUE	TRUE	FALSE	DEL	-296
FALSE	FALSE	TRUE	DEL	-6342
FALSE	FALSE	TRUE	DEL	-1528
FALSE	FALSE	TRUE	DEL	-2022
TRUE	TRUE	FALSE	DEL	-315
FALSE	TRUE	FALSE	DEL	-523
TRUE	FALSE	FALSE	DUP	23
FALSE	FALSE	TRUE	DEL	-2849
FALSE	FALSE	TRUE	DEL	-5449
FALSE	FALSE	TRUE	DEL	-12964
TRUE	FALSE	FALSE	DEL	-25
FALSE	FALSE	TRUE	DEL	-2754
FALSE	FALSE	TRUE	DEL	-4739
FALSE	FALSE	TRUE	MIXED	1247
TRUE	TRUE	FALSE	DEL	-297
TRUE	FALSE	FALSE	DEL	-31
TRUE	TRUE	FALSE	DEL	-52
FALSE	FALSE	TRUE	DEL	-1899
FALSE	FALSE	TRUE	DUP	9142
FALSE	FALSE	TRUE	DUP	75927
FALSE	FALSE	TRUE	MIXED	15852
FALSE	FALSE	TRUE	DUP	3023
TRUE	FALSE	FALSE	DUP	64
FALSE	FALSE	TRUE	DUP	41942
FALSE	FALSE	TRUE	DUP	2499
FALSE	FALSE	TRUE	MIXED	22318
FALSE	FALSE	TRUE	DEL	-1378
FALSE	FALSE	TRUE	DEL	-6904
FALSE	FALSE	TRUE	MIXED	5237
TRUE	TRUE	FALSE	DEL	-45516
FALSE	FALSE	TRUE	DEL	-9930
FALSE	FALSE	TRUE	MIXED	6132
TRUE	FALSE	FALSE	DEL	-32
FALSE	FALSE	TRUE	DEL	-4577
FALSE	FALSE	TRUE	DEL	-999
FALSE	FALSE	TRUE	DEL	-3151
FALSE	FALSE	TRUE	DUP	7139
FALSE	FALSE	TRUE	DEL	-4049
FALSE	FALSE	TRUE	MIXED	24126
FALSE	FALSE	TRUE	DEL	-2299
TRUE	TRUE	FALSE	DUP	31501
FALSE	FALSE	TRUE	MIXED	1049
FALSE	FALSE	TRUE	DEL	-14818
FALSE	FALSE	TRUE	MIXED	1949
FALSE	FALSE	TRUE	DEL	-14950
TRUE	TRUE	FALSE	DEL	-308
FALSE	FALSE	TRUE	DEL	-6258
TRUE	TRUE	FALSE	DEL	-337
FALSE	FALSE	TRUE	DEL	-12971
FALSE	FALSE	TRUE	DEL	-1893
TRUE	FALSE	FALSE	DEL	-28
TRUE	FALSE	FALSE	DEL	-22
FALSE	FALSE	TRUE	DEL	-2265
TRUE	FALSE	FALSE	DEL	-32
FALSE	FALSE	TRUE	DEL	-4575
FALSE	FALSE	TRUE	DEL	-6424
FALSE	FALSE	TRUE	DEL	-7759
TRUE	FALSE	FALSE	INV	140751
FALSE	FALSE	TRUE	DEL	-2999
FALSE	FALSE	TRUE	DEL	-24408
FALSE	FALSE	TRUE	MIXED	999
FALSE	FALSE	TRUE	DEL	-1499
FALSE	FALSE	TRUE	DUP	11906
TRUE	TRUE	FALSE	DEL	-121
TRUE	TRUE	FALSE	DEL	-724
FALSE	FALSE	TRUE	MIXED	4627
FALSE	FALSE	TRUE	MIXED	2727
FALSE	FALSE	TRUE	DEL	-2224
FALSE	FALSE	TRUE	DEL	-5194
FALSE	FALSE	TRUE	DEL	-5099
TRUE	FALSE	FALSE	DUP	41
TRUE	TRUE	FALSE	DEL	-314
TRUE	FALSE	FALSE	DEL	-28
FALSE	FALSE	TRUE	DEL	-3303
FALSE	FALSE	TRUE	MIXED	2821
FALSE	FALSE	TRUE	DEL	-16509
FALSE	FALSE	TRUE	MIXED	1907
FALSE	FALSE	TRUE	DEL	-3320
FALSE	FALSE	TRUE	DEL	-1199
TRUE	TRUE	FALSE	DEL	-274
FALSE	FALSE	TRUE	DEL	-13073
TRUE	TRUE	FALSE	DEL	-76
FALSE	FALSE	TRUE	DEL	-6273
FALSE	FALSE	TRUE	DEL	-1980
FALSE	FALSE	TRUE	MIXED	1717
FALSE	FALSE	TRUE	DEL	-5023
FALSE	FALSE	TRUE	DEL	-999
FALSE	FALSE	TRUE	MIXED	1842
FALSE	TRUE	FALSE	DEL	-317
TRUE	TRUE	FALSE	DEL	-46
TRUE	TRUE	FALSE	DEL	-1246
FALSE	FALSE	TRUE	MIXED	1249
FALSE	FALSE	TRUE	MIXED	999
TRUE	TRUE	TRUE	DEL	-4911
FALSE	FALSE	TRUE	DEL	-1899
FALSE	FALSE	TRUE	MIXED	999
FALSE	FALSE	TRUE	DEL	-5769
TRUE	TRUE	FALSE	DEL	-74
FALSE	FALSE	TRUE	MIXED	2849
FALSE	FALSE	TRUE	DEL	-5899
TRUE	TRUE	FALSE	DUP	130
FALSE	FALSE	TRUE	DEL	-2399
FALSE	FALSE	TRUE	DEL	-4873
FALSE	FALSE	TRUE	DEL	-6901
FALSE	FALSE	TRUE	DEL	-1546
FALSE	FALSE	TRUE	DEL	-1220
FALSE	FALSE	TRUE	MIXED	999
FALSE	FALSE	TRUE	MIXED	7176
FALSE	FALSE	TRUE	MIXED	1346
FALSE	FALSE	TRUE	DEL	-6307
TRUE	FALSE	FALSE	DEL	-4
FALSE	FALSE	TRUE	DEL	-999
TRUE	FALSE	FALSE	DEL	-34
TRUE	TRUE	FALSE	DEL	-315
TRUE	TRUE	FALSE	DEL	-6176
FALSE	FALSE	TRUE	MIXED	1804
TRUE	FALSE	FALSE	DEL	-36
TRUE	FALSE	FALSE	DUP	58
TRUE	TRUE	FALSE	DEL	-317
TRUE	FALSE	FALSE	DEL	-24
FALSE	FALSE	TRUE	MIXED	3246
FALSE	FALSE	TRUE	MIXED	1024
FALSE	FALSE	TRUE	MIXED	1022
FALSE	FALSE	TRUE	DUP	6630
FALSE	FALSE	TRUE	DUP	2202
TRUE	TRUE	FALSE	DEL	-311
TRUE	TRUE	FALSE	DUP	114
TRUE	FALSE	FALSE	INV	140
TRUE	TRUE	FALSE	DEL	-310
TRUE	FALSE	FALSE	DEL	-25
TRUE	TRUE	FALSE	DEL	-60
FALSE	FALSE	TRUE	DEL	-7650
FALSE	FALSE	TRUE	DEL	-3447
FALSE	FALSE	TRUE	DEL	-5502
FALSE	FALSE	TRUE	DEL	-1939
TRUE	FALSE	FALSE	INV	158
FALSE	FALSE	TRUE	DEL	-3151
FALSE	FALSE	TRUE	DEL	-4963
FALSE	FALSE	TRUE	MIXED	2688
FALSE	FALSE	TRUE	DEL	-2780
FALSE	FALSE	TRUE	DEL	-63470
FALSE	FALSE	TRUE	MIXED	1396
FALSE	FALSE	TRUE	MIXED	2534
TRUE	FALSE	FALSE	INV	15
TRUE	TRUE	FALSE	DEL	-6690
FALSE	FALSE	TRUE	DEL	-3724
FALSE	FALSE	TRUE	DEL	-5456
FALSE	FALSE	TRUE	DUP	17998
FALSE	FALSE	TRUE	DUP	3738
FALSE	FALSE	TRUE	MIXED	1553
FALSE	FALSE	TRUE	MIXED	3633
FALSE	FALSE	TRUE	MIXED	2499
FALSE	FALSE	TRUE	MIXED	2096
FALSE	FALSE	TRUE	MIXED	3599
FALSE	FALSE	TRUE	MIXED	1299
FALSE	FALSE	TRUE	DUP	21239
FALSE	FALSE	TRUE	DUP	13572
FALSE	FALSE	TRUE	MIXED	21272
TRUE	TRUE	FALSE	DEL	-711
FALSE	FALSE	TRUE	DEL	-999
FALSE	FALSE	TRUE	DUP	12756
FALSE	FALSE	TRUE	DUP	3617
FALSE	FALSE	TRUE	MIXED	1554
FALSE	FALSE	TRUE	DEL	-4891
FALSE	FALSE	TRUE	DUP	2807
FALSE	FALSE	TRUE	MIXED	5131
FALSE	FALSE	TRUE	MIXED	5793
TRUE	FALSE	FALSE	DUP	25
FALSE	FALSE	TRUE	MIXED	1257
FALSE	FALSE	TRUE	DEL	-2499
TRUE	FALSE	FALSE	DEL	-28
FALSE	FALSE	TRUE	DEL	-3399
FALSE	FALSE	TRUE	DEL	-3324
TRUE	TRUE	FALSE	DEL	-48
FALSE	FALSE	TRUE	DEL	-5326
TRUE	TRUE	FALSE	INV	41
FALSE	FALSE	TRUE	DUP	16866
TRUE	FALSE	FALSE	DEL	-16
TRUE	FALSE	FALSE	DEL	-29
FALSE	FALSE	TRUE	DEL	-2734
FALSE	FALSE	TRUE	DEL	-6332
FALSE	FALSE	TRUE	MIXED	1334
FALSE	FALSE	TRUE	DEL	-3574
TRUE	FALSE	FALSE	DUP	41
TRUE	TRUE	FALSE	DUP	4283
TRUE	TRUE	FALSE	DEL	-5115
FALSE	TRUE	FALSE	DEL	-872
TRUE	FALSE	FALSE	DEL	-26
FALSE	FALSE	TRUE	DEL	-2299
FALSE	FALSE	TRUE	MIXED	2908
TRUE	FALSE	FALSE	DEL	-20
FALSE	TRUE	FALSE	DUP	102897015
FALSE	FALSE	TRUE	MIXED	1206
FALSE	FALSE	TRUE	DEL	-1499
TRUE	FALSE	FALSE	DEL	-36
TRUE	FALSE	FALSE	DEL	-27
FALSE	FALSE	TRUE	DEL	-1502
FALSE	TRUE	FALSE	DEL	-1953234
FALSE	TRUE	FALSE	DUP	1953070
TRUE	TRUE	FALSE	DEL	-267
TRUE	FALSE	FALSE	DEL	-24
TRUE	FALSE	FALSE	DEL	-36
TRUE	FALSE	FALSE	INV	260
FALSE	TRUE	FALSE	DEL	-156442540
FALSE	TRUE	FALSE	DEL	-654
FALSE	FALSE	TRUE	DEL	-1299
FALSE	FALSE	TRUE	DEL	-2099
TRUE	FALSE	FALSE	DEL	-20
FALSE	FALSE	TRUE	MIXED	3128
FALSE	FALSE	TRUE	MIXED	5858
FALSE	FALSE	TRUE	MIXED	12228
TRUE	FALSE	FALSE	DEL	-17
TRUE	TRUE	FALSE	DEL	-52
FALSE	FALSE	TRUE	DEL	-1028
FALSE	FALSE	TRUE	MIXED	1276
FALSE	FALSE	TRUE	DEL	-1499
FALSE	TRUE	FALSE	INV	250
TRUE	FALSE	FALSE	INV	128
FALSE	FALSE	TRUE	DEL	-4184
TRUE	FALSE	FALSE	DUP	101
FALSE	FALSE	TRUE	DEL	-8175
FALSE	FALSE	TRUE	MIXED	1100
FALSE	FALSE	TRUE	MIXED	5549
FALSE	FALSE	TRUE	DEL	-1043
TRUE	FALSE	FALSE	INV	51
FALSE	FALSE	TRUE	DEL	-2758
FALSE	FALSE	TRUE	DEL	-2874
FALSE	FALSE	TRUE	MIXED	1728
FALSE	FALSE	TRUE	DUP	2359
TRUE	FALSE	FALSE	DEL	-43
FALSE	FALSE	TRUE	DEL	-3627
FALSE	FALSE	TRUE	DEL	-11227
FALSE	FALSE	TRUE	MIXED	999
FALSE	FALSE	TRUE	DEL	-3710
TRUE	TRUE	FALSE	DEL	-305
FALSE	FALSE	TRUE	DEL	-1299
TRUE	FALSE	FALSE	DUP	42
TRUE	FALSE	FALSE	DEL	-27
FALSE	FALSE	TRUE	MIXED	2624
FALSE	FALSE	TRUE	MIXED	1724
TRUE	FALSE	FALSE	DEL	-14
TRUE	FALSE	FALSE	DUP	91
TRUE	FALSE	FALSE	DUP	61
FALSE	FALSE	TRUE	MIXED	2940
FALSE	FALSE	TRUE	MIXED	999
FALSE	FALSE	TRUE	MIXED	1432
TRUE	FALSE	FALSE	DUP	45
FALSE	FALSE	TRUE	DEL	-1038
FALSE	FALSE	TRUE	MIXED	999
FALSE	FALSE	TRUE	MIXED	15203
TRUE	FALSE	FALSE	DEL	-22
TRUE	TRUE	FALSE	DEL	-105
FALSE	FALSE	TRUE	DEL	-2915
FALSE	FALSE	TRUE	MIXED	1236
TRUE	TRUE	FALSE	DEL	-71
FALSE	FALSE	TRUE	MIXED	1599
FALSE	FALSE	TRUE	DUP	3020
TRUE	FALSE	FALSE	DEL	-24
TRUE	FALSE	FALSE	DEL	-26
FALSE	FALSE	TRUE	MIXED	1699
FALSE	FALSE	TRUE	DEL	-2374
FALSE	FALSE	TRUE	DEL	-999
FALSE	FALSE	TRUE	MIXED	2453
FALSE	FALSE	TRUE	DEL	-1249
TRUE	TRUE	FALSE	DEL	-67
TRUE	FALSE	FALSE	DUP	25
FALSE	FALSE	TRUE	DEL	-2099
TRUE	FALSE	FALSE	DEL	-28
FALSE	FALSE	TRUE	DEL	-1199
FALSE	FALSE	TRUE	DEL	-9700
FALSE	FALSE	TRUE	DEL	-3322
TRUE	FALSE	FALSE	DEL	-3
TRUE	FALSE	FALSE	DEL	-22
FALSE	FALSE	TRUE	DEL	-1121
FALSE	FALSE	TRUE	DEL	-1504
FALSE	FALSE	TRUE	DEL	-1499
TRUE	TRUE	FALSE	DEL	-316
TRUE	TRUE	FALSE	DEL	-304
TRUE	TRUE	FALSE	DEL	-65
FALSE	FALSE	TRUE	DEL	-1499
TRUE	FALSE	FALSE	DEL	-11
FALSE	FALSE	TRUE	DUP	12063
FALSE	FALSE	TRUE	DUP	10769
FALSE	FALSE	TRUE	DUP	9578
TRUE	FALSE	FALSE	DEL	-10
FALSE	FALSE	TRUE	MIXED	13859
FALSE	FALSE	TRUE	MIXED	8055
FALSE	FALSE	TRUE	MIXED	10981
FALSE	FALSE	TRUE	DEL	-4732
FALSE	TRUE	FALSE	DEL	-594
FALSE	FALSE	TRUE	DUP	4552
FALSE	FALSE	TRUE	DEL	-1407
TRUE	TRUE	FALSE	DEL	-301
FALSE	FALSE	TRUE	DEL	-5821
FALSE	TRUE	FALSE	DEL	-2126
TRUE	TRUE	FALSE	DUP	112
FALSE	FALSE	TRUE	MIXED	1089
FALSE	FALSE	TRUE	DEL	-1249
FALSE	FALSE	TRUE	DEL	-3530
TRUE	FALSE	FALSE	DUP	50
TRUE	FALSE	FALSE	DUP	57
FALSE	FALSE	TRUE	DEL	-999
TRUE	FALSE	FALSE	DEL	-10
FALSE	FALSE	TRUE	DEL	-1135
TRUE	TRUE	FALSE	DEL	-319
TRUE	FALSE	FALSE	DEL	-29
FALSE	FALSE	TRUE	DEL	-5836
TRUE	FALSE	FALSE	DUP	35
FALSE	FALSE	TRUE	DEL	-9666
TRUE	TRUE	FALSE	DEL	-261
TRUE	TRUE	TRUE	DEL	-7499
FALSE	FALSE	TRUE	MIXED	1829
FALSE	FALSE	TRUE	MIXED	2112
FALSE	FALSE	TRUE	DEL	-29729
FALSE	FALSE	TRUE	MIXED	5977
FALSE	FALSE	TRUE	MIXED	3224
FALSE	FALSE	TRUE	DEL	-15579
FALSE	FALSE	TRUE	DUP	15773
FALSE	FALSE	TRUE	DEL	-8588
FALSE	FALSE	TRUE	MIXED	1116
TRUE	TRUE	FALSE	DEL	-119
FALSE	FALSE	TRUE	MIXED	3336
FALSE	FALSE	TRUE	MIXED	4168
FALSE	FALSE	TRUE	MIXED	5220
FALSE	FALSE	TRUE	MIXED	12070
FALSE	FALSE	TRUE	MIXED	1372
FALSE	FALSE	TRUE	MIXED	3124
FALSE	FALSE	TRUE	MIXED	14118
FALSE	FALSE	TRUE	MIXED	5063
FALSE	FALSE	TRUE	MIXED	1199
TRUE	TRUE	TRUE	DEL	-5704
FALSE	FALSE	TRUE	DEL	-3948
TRUE	FALSE	FALSE	DUP	40
FALSE	FALSE	TRUE	DEL	-3754
FALSE	FALSE	TRUE	DEL	-3924
FALSE	FALSE	TRUE	DEL	-2435
FALSE	FALSE	TRUE	DEL	-1260
FALSE	FALSE	TRUE	DEL	-2599
FALSE	FALSE	TRUE	DEL	-10912
TRUE	FALSE	FALSE	DEL	-22
FALSE	FALSE	TRUE	DEL	-1551
FALSE	FALSE	TRUE	MIXED	3899
TRUE	TRUE	FALSE	DEL	-72
TRUE	FALSE	FALSE	INV	5738
TRUE	FALSE	FALSE	DUP	74
FALSE	FALSE	TRUE	MIXED	5011
TRUE	FALSE	FALSE	DEL	-20
FALSE	FALSE	TRUE	DEL	-4637
TRUE	TRUE	TRUE	DEL	-1953
FALSE	TRUE	FALSE	DEL	-251
TRUE	FALSE	FALSE	DEL	-223
FALSE	FALSE	TRUE	MIXED	1128
TRUE	FALSE	FALSE	DEL	-16
FALSE	FALSE	TRUE	DEL	-2737
FALSE	TRUE	FALSE	DEL	-4182
FALSE	FALSE	TRUE	DEL	-1900
FALSE	FALSE	TRUE	DEL	-11145
FALSE	FALSE	TRUE	MIXED	3668
TRUE	FALSE	FALSE	DUP	40
TRUE	FALSE	FALSE	DUP	10
FALSE	FALSE	TRUE	DEL	-999
FALSE	FALSE	TRUE	DUP	3846
FALSE	FALSE	TRUE	DEL	-1299
FALSE	FALSE	TRUE	DEL	-1999
FALSE	FALSE	TRUE	DEL	-6802
FALSE	FALSE	TRUE	DEL	-1199
FALSE	FALSE	TRUE	DUP	3370
FALSE	FALSE	TRUE	DEL	-4918
FALSE	FALSE	TRUE	DEL	-4399
TRUE	FALSE	FALSE	DEL	-30
FALSE	FALSE	TRUE	DEL	-1544
FALSE	FALSE	TRUE	DEL	-4455
FALSE	FALSE	TRUE	DEL	-1899
TRUE	FALSE	FALSE	DUP	149
FALSE	FALSE	TRUE	DEL	-6746
FALSE	FALSE	TRUE	MIXED	12867
TRUE	FALSE	FALSE	DEL	-54877702
FALSE	FALSE	TRUE	DEL	-8211
FALSE	TRUE	FALSE	DEL	-2570
TRUE	FALSE	FALSE	INV	131685848
FALSE	FALSE	TRUE	DEL	-1299
TRUE	FALSE	FALSE	DEL	-15
FALSE	FALSE	TRUE	MIXED	1299
FALSE	FALSE	TRUE	MIXED	4261
FALSE	FALSE	TRUE	DEL	-3499
FALSE	FALSE	TRUE	DEL	-1799
TRUE	TRUE	FALSE	DEL	-2443
TRUE	TRUE	FALSE	DEL	-459
FALSE	FALSE	TRUE	MIXED	1216
TRUE	FALSE	FALSE	DEL	-34
TRUE	FALSE	FALSE	INV	8367
FALSE	FALSE	TRUE	DEL	-4992
TRUE	TRUE	FALSE	DEL	-301
FALSE	FALSE	TRUE	MIXED	3874
FALSE	FALSE	TRUE	DEL	-13827
FALSE	FALSE	TRUE	DEL	-2009
FALSE	FALSE	TRUE	DUP	5032
FALSE	FALSE	TRUE	DUP	8099
TRUE	TRUE	FALSE	DEL	-362
FALSE	FALSE	TRUE	MIXED	1321
FALSE	FALSE	TRUE	DEL	-8811
TRUE	TRUE	FALSE	DEL	-56
TRUE	FALSE	FALSE	DEL	-18
FALSE	FALSE	TRUE	MIXED	24220
FALSE	FALSE	TRUE	DUP	16020
FALSE	FALSE	TRUE	DUP	2579
FALSE	FALSE	TRUE	MIXED	3299
FALSE	FALSE	TRUE	DUP	8527
FALSE	FALSE	TRUE	DUP	14516
FALSE	FALSE	TRUE	DEL	-6728
FALSE	FALSE	TRUE	DEL	-6149
FALSE	FALSE	TRUE	DEL	-2022
TRUE	TRUE	FALSE	DEL	-304
FALSE	FALSE	TRUE	DEL	-2324
FALSE	FALSE	TRUE	MIXED	1799
FALSE	TRUE	TRUE	DEL	-1475
TRUE	FALSE	FALSE	DUP	42
TRUE	TRUE	FALSE	DEL	-207
FALSE	FALSE	TRUE	DUP	2028
FALSE	FALSE	TRUE	DEL	-1499
FALSE	FALSE	TRUE	DEL	-1620
FALSE	FALSE	TRUE	DEL	-22365
FALSE	FALSE	TRUE	DEL	-1425
FALSE	FALSE	TRUE	MIXED	4619
FALSE	FALSE	TRUE	DEL	-1399
TRUE	TRUE	FALSE	DEL	-778
TRUE	FALSE	FALSE	DUP	50
FALSE	FALSE	TRUE	MIXED	9753
FALSE	FALSE	TRUE	MIXED	7493
FALSE	FALSE	TRUE	DUP	18125
FALSE	FALSE	TRUE	DUP	14442
FALSE	FALSE	TRUE	MIXED	12737
FALSE	FALSE	TRUE	DUP	9305
FALSE	FALSE	TRUE	MIXED	2284
FALSE	FALSE	TRUE	DEL	-3649
FALSE	FALSE	TRUE	DUP	2287
FALSE	FALSE	TRUE	DUP	2334
FALSE	FALSE	TRUE	DUP	5750
FALSE	FALSE	TRUE	DUP	12243
FALSE	FALSE	TRUE	DUP	6484
FALSE	FALSE	TRUE	DUP	5288
FALSE	FALSE	TRUE	DUP	18508
FALSE	FALSE	TRUE	DUP	2409
FALSE	FALSE	TRUE	MIXED	1251
FALSE	FALSE	TRUE	DUP	2008
TRUE	FALSE	FALSE	DEL	-8
FALSE	FALSE	TRUE	DUP	14023
FALSE	FALSE	TRUE	DUP	10321
FALSE	FALSE	TRUE	DUP	3627
FALSE	FALSE	TRUE	DEL	-1258
FALSE	FALSE	TRUE	DEL	-2990
FALSE	FALSE	TRUE	DEL	-11265
FALSE	FALSE	TRUE	DEL	-2587
FALSE	FALSE	TRUE	DEL	-2870
FALSE	FALSE	TRUE	MIXED	1336
FALSE	FALSE	TRUE	MIXED	1664
